,ID1_G,ID2_G,ID_T_G,ID_R_G,Winner
879,12653,22433,12983,4,12653
880,22112,37019,13126,4,37019
881,13017,18766,13126,4,13017
882,11528,11332,13126,4,11332
883,11020,49595,13126,4,11020
884,38934,28751,13126,4,38934
885,10813,41745,13126,4,10813
886,26887,26602,13129,4,26602
887,37085,21398,13129,4,21398
888,11224,30743,13129,4,11224
889,30839,27547,13129,4,27547
890,23337,26238,13129,4,23337
891,26424,5993,13129,4,5993
892,39306,10492,13129,4,10492
893,5069,40825,13130,4,5069
894,12588,29833,13130,4,12588
895,22865,36822,13130,4,36822
896,8662,17094,13130,4,8662
897,38621,12054,13130,4,12054
898,27185,25172,13130,4,25172
899,23471,9111,13130,4,23471
900,25539,19790,13130,4,25539
901,24533,25703,13130,4,25703
902,20652,18189,13130,4,18189
903,10363,17003,13130,4,10363
904,9493,4019,13130,4,9493
905,27116,5885,13130,4,5885
906,29795,38272,13135,4,38272
907,14795,23197,13136,4,23197
908,19755,13607,13137,4,13607
909,14477,30355,13137,4,14477
910,28171,31509,13138,4,28171
911,13940,13337,13138,4,13337
912,26211,26144,13138,4,26144
913,26143,25696,13138,4,25696
914,25165,4045,12810,4,4045
915,6691,7043,12810,4,7043
916,43019,6340,12810,4,6340
917,13511,24740,12810,4,24740
918,14432,11953,12810,4,11953
919,677,13799,12810,5,677
920,26218,19474,12980,4,19474
921,650,14860,12980,4,650
922,41119,18812,12983,4,18812
923,29894,27115,13126,4,29894
924,14570,30473,13126,4,14570
925,23099,18746,13127,4,23099
926,22798,28992,13131,4,22798
927,27754,22707,13133,4,22707
928,12222,13638,13133,4,12222
929,34844,30353,13133,4,30353
930,2247,23336,13134,4,2247
931,12525,18474,13134,4,12525
932,28891,22058,13135,4,22058
933,11704,7452,12810,5,11704
934,51865,30577,12983,4,30577
935,48064,52001,12983,4,48064
936,25546,30518,13127,4,30518
937,29906,24530,13127,4,24530
938,24721,17316,13128,4,24721
939,21396,31200,13128,4,21396
940,22473,21097,12810,4,21097
941,674,672,12810,5,674
942,1075,427,12810,5,1075
943,28832,11371,13127,4,28832
944,14894,32032,13127,4,14894
945,29905,24841,13127,4,24841
946,19910,8039,13132,4,19910
947,24650,10713,13132,4,10713
948,7657,10978,13132,4,7657
949,23998,9543,13132,4,9543
950,14889,24069,13132,4,24069
951,8354,23575,13132,4,8354
952,3849,31036,13132,4,3849
953,30087,31754,13132,4,31754
954,25227,23532,13132,4,23532
955,20846,25873,13132,4,20846
956,11575,24240,13132,4,11575
957,21460,34303,13132,4,21460
958,12977,7612,13132,4,7612
959,10636,23144,13132,4,10636
960,18612,28860,13133,4,18612
961,11388,14749,13139,4,11388
962,25408,12276,13139,4,12276
963,34337,7245,13139,4,7245
964,1742,25365,13139,4,25365
965,22773,14126,13139,4,14126
966,14609,3992,12980,4,3992
967,11816,10400,12983,4,10400
968,775,13968,12981,5,775
969,9831,1266,12981,5,1266
970,4149,5127,12981,5,5127
971,18016,18475,12981,5,18475
972,13032,14530,12982,5,14530
973,28296,7345,12982,5,7345
974,23226,50269,12980,4,23226
975,3639,20655,12980,4,3639
976,935,875,12980,5,875
977,51718,50029,12981,4,50029
978,5736,20956,12981,4,5736
979,1576,22437,12982,5,1576
980,10828,19584,12982,5,10828
981,17289,18524,12982,5,18524
982,25543,13963,12982,5,25543
983,38524,24429,12982,9,38524
984,6850,16996,12983,4,6850
985,23204,39896,13128,4,39896
986,27113,29826,13128,4,27113
987,35184,27357,13128,4,27357
988,26887,37085,13129,5,26887
989,42971,36059,13129,5,36059
990,23337,26503,13129,5,23337
991,39306,26424,13129,5,26424
992,7984,11957,13131,5,11957
993,28924,20100,13131,5,20100
994,33648,28774,13131,5,33648
995,17358,31900,13131,5,17358
996,26502,29262,13131,5,26502
997,23643,14795,13136,5,23643
998,21757,26002,13136,5,21757
999,30375,11202,13136,5,11202
1000,1837,468,12810,5,468
1001,24840,854,12812,3,854
1002,831,3492,12810,5,831
1003,12534,2179,12980,5,2179
1004,20651,1672,12980,5,1672
1005,23550,12852,12982,5,23550
1006,29457,20396,12983,5,20396
1007,13277,26922,12983,5,13277
1008,13269,7805,12983,5,7805
1009,21623,29040,13126,5,21623
1010,7451,29894,13126,5,29894
1011,11020,38934,13126,5,11020
1012,13592,24248,13128,4,13592
1013,12588,5069,13130,5,5069
1014,8662,22865,13130,5,8662
1015,27783,38621,13130,5,38621
1016,23471,27185,13130,5,23471
1017,25539,24533,13130,5,25539
1018,10363,20652,13130,5,10363
1019,9493,23317,13130,5,9493
1020,27116,6188,13130,5,6188
1021,18484,8216,13131,5,8216
1022,36821,18380,13136,5,18380
1023,37003,36470,13136,5,37003
1024,22269,20809,13136,5,22269
1025,22429,30309,13138,4,22429
1026,26706,27779,13138,4,26706
1027,29353,31989,13138,4,29353
1028,12194,11797,13138,4,12194
1029,23216,21312,13138,4,23216
1030,49879,47806,12810,4,49879
1031,22434,1092,12810,5,1092
1032,8806,4067,12810,5,8806
1033,4061,20193,12810,5,4061
1034,4010,14432,12810,5,4010
1035,3054,25533,12980,5,3054
1036,35428,22380,12980,9,22380
1037,9878,52003,12980,9,9878
1038,3996,6850,12983,5,6850
1039,20847,11816,12983,5,11816
1040,52016,48064,12983,9,48064
1041,13017,22112,13126,5,13017
1042,18100,19946,13126,5,19946
1043,11528,14570,13126,5,14570
1044,10813,11309,13126,5,11309
1045,14465,29055,13128,4,14465
1046,36263,12622,13128,4,36263
1047,21467,33984,13128,4,21467
1048,13804,30549,13128,4,13804
1049,33860,23641,13128,4,33860
1050,26965,3651,13128,4,3651
1051,24877,23753,13128,4,24877
1052,891,20702,13129,5,891
1053,11224,26153,13129,5,11224
1054,30839,29716,13129,5,29716
1055,13404,25798,13133,4,13404
1056,19812,9887,13133,4,19812
1057,26471,12452,13136,5,12452
1058,20285,36259,13137,4,20285
1059,11358,27056,13137,4,11358
1060,8706,10494,13137,4,8706
1061,22068,26839,13137,4,26839
1062,21822,25544,13137,4,25544
1063,25757,20354,13137,4,25757
1064,23146,27262,13137,4,27262
1065,24073,10584,13137,4,24073
1066,21402,32282,13137,4,21402
1067,7555,3578,13137,4,7555
1068,25934,29829,13138,4,29829
1069,9109,13008,13138,4,9109
1070,18338,17735,13138,4,18338
1071,21070,35498,13138,4,21070
1072,49942,49878,12810,4,49942
1073,5992,25165,12810,5,5992
1074,11923,1035,12810,5,1035
1075,38230,28063,12980,9,28063
1076,12653,29935,12983,5,12653
1077,619,9229,12983,5,9229
1078,13608,23099,13127,5,23099
1079,14894,28832,13127,5,14894
1080,29905,25546,13127,5,29905
1081,7385,24797,13127,5,24797
1082,29906,38876,13127,5,29906
1083,23012,37578,13127,5,23012
1084,22798,28685,13131,5,28685
1085,29130,28344,12810,4,29130
1086,25332,43019,12810,5,43019
1087,673,13429,12810,5,673
1088,18017,20465,12983,5,18017
1089,16692,51865,12983,9,51865
1090,23142,13764,12982,5,13764
1091,18720,15000,13127,5,18720
1092,3685,29257,13133,4,3685
1093,36333,17649,13133,4,17649
1094,1018,30370,13133,4,1018
1095,28600,8818,13133,4,8818
1096,14588,6215,13133,4,14588
1097,30611,34964,13135,4,30611
1098,37781,31872,13135,4,37781
1099,41964,29898,13135,4,29898
1100,29665,13101,13135,4,29665
1101,40434,21431,13135,4,40434
1102,20559,31331,13135,4,31331
1103,13472,26060,13135,4,13472
1104,25368,39309,13135,4,39309
1105,14108,39445,13135,4,14108
1106,3577,5917,12810,5,5917
1107,17474,6465,12810,5,6465
1108,3985,6691,12810,5,3985
1109,48876,35946,12983,4,48876
1110,8662,12588,13130,9,12588
1111,25539,10363,13130,9,10363
1112,27116,9493,13130,9,9493
1113,6228,9842,12981,5,9842
1114,7393,28073,12981,5,7393
1115,10828,17289,12982,9,17289
1116,38524,49917,12982,10,49917
1117,23471,27783,13130,9,27783
1118,28885,29924,13134,4,28885
1119,15075,26834,13134,4,15075
1120,29665,41964,13135,5,29665
1121,26218,3639,12980,5,3639
1122,37235,26181,12981,9,26181
1123,40233,51718,12981,9,51718
1124,5736,49899,12981,9,49899
1125,1576,23142,12982,9,1576
1126,33648,17358,13131,9,17358
1127,20694,32103,13134,4,20694
1128,32073,24393,13134,4,32073
1129,8787,18665,13134,4,8787
1130,11358,29967,13137,5,11358
1131,21822,33161,13137,5,33161
1132,21070,22430,13138,5,21070
1133,34447,22473,12810,5,34447
1134,1075,4010,12810,6,1075
1135,4146,6528,12980,5,4146
1136,30292,23226,12980,9,23226
1137,28296,13032,12982,9,13032
1138,23550,25543,12982,9,25543
1139,18017,3996,12983,9,3996
1140,12202,21467,13128,5,12202
1141,21396,13804,13128,5,13804
1142,26965,35184,13128,5,26965
1143,24877,18378,13128,5,24877
1144,7984,18484,13131,9,7984
1145,28924,22798,13131,9,22798
1146,8515,26502,13131,9,8515
1147,18483,20983,13134,4,20983
1148,18260,8526,13134,4,8526
1149,23643,41961,13136,9,41961
1150,21757,37003,13136,9,37003
1151,22269,30375,13136,9,22269
1152,18771,20285,13137,5,18771
1153,22068,8706,13137,5,8706
1154,22429,29721,13138,5,22429
1155,25934,26706,13138,5,26706
1156,9109,26211,13138,5,9109
1157,49879,49890,12810,5,49890
1158,8806,674,12810,6,674
1159,831,673,12810,6,673
1160,14609,650,12980,5,650
1161,38230,9878,12980,10,9878
1162,21623,13017,13126,9,13017
1163,7451,17018,13126,9,17018
1164,10813,11020,13126,9,11020
1165,14465,36263,13128,5,14465
1166,24721,13592,13128,5,13592
1167,10051,33860,13128,5,33860
1168,27113,23204,13128,5,27113
1169,8787,36045,13134,5,8787
1170,15075,28885,13134,5,28885
1171,25451,13950,13134,5,25451
1172,10990,29814,13134,5,10990
1173,12525,18260,13134,5,12525
1174,36821,26471,13136,9,36821
1175,25757,19755,13137,5,25757
1176,14477,23146,13137,5,23146
1177,24073,29657,13137,5,24073
1178,7555,21402,13137,5,7555
1179,12194,24647,13138,5,24647
1180,13940,23216,13138,5,23216
1181,26143,18338,13138,5,18338
1182,11352,50630,13139,4,11352
1183,5992,1837,12810,6,5992
1184,22434,3577,12810,6,3577
1185,9243,13048,12980,5,13048
1186,11528,18100,13126,9,18100
1187,13608,14894,13127,9,14894
1188,18720,29905,13127,9,18720
1189,14967,7385,13127,9,7385
1190,23012,29906,13127,9,23012
1191,891,26887,13129,9,891
1192,11224,42971,13129,9,11224
1193,30839,23337,13129,9,23337
1194,30856,39306,13129,9,30856
1195,2247,20694,13134,5,20694
1196,32073,18748,13134,5,18748
1197,23147,30611,13135,5,23147
1198,24932,37781,13135,5,24932
1199,40434,28891,13135,5,40434
1200,20559,29795,13135,5,20559
1201,28684,13472,13135,5,28684
1202,25368,14108,13135,5,14108
1203,28171,29353,13138,5,28171
1204,6100,40173,13139,4,6100
1205,20896,36101,13139,4,20896
1206,6820,13969,13139,4,6820
1207,11025,23090,13139,4,11025
1208,13722,36612,13139,4,13722
1209,5150,29130,12810,5,5150
1210,619,12653,12983,9,12653
1211,20847,13269,12983,9,13269
1212,38278,13511,12810,5,13511
1213,11704,3985,12810,6,3985
1214,677,4061,12810,6,677
1215,11923,17474,12810,6,17474
1216,36588,49942,12810,5,49942
1217,19910,24650,13132,5,19910
1218,30849,7657,13132,5,7657
1219,8354,14889,13132,5,14889
1220,30087,3849,13132,5,3849
1221,20846,25227,13132,5,20846
1222,11575,21460,13132,5,11575
1223,10636,12977,13132,5,10636
1224,11388,12662,13139,5,12662
1225,23259,18368,13139,5,23259
1226,6100,25408,13139,5,6100
1227,34337,20896,13139,5,34337
1228,12544,26926,13139,5,26926
1229,1742,11352,13139,5,11352
1230,6820,22773,13139,5,6820
1231,13722,11025,13139,5,11025
1232,9305,7393,12981,9,7393
1233,9831,18016,12981,9,9831
1234,1576,10828,12982,10,10828
1235,23550,28296,12982,10,28296
1236,12534,20651,12980,9,12534
1237,4149,775,12981,9,775
1238,5058,6228,12981,9,6228
1239,13277,29457,12983,9,13277
1240,14465,12202,13128,9,14465
1241,26965,24877,13128,9,24877
1242,7984,28924,13131,10,7984
1243,8515,33648,13131,10,33648
1244,34447,26200,12810,9,34447
1245,1075,831,12810,9,1075
1246,14609,9243,12980,9,9243
1247,30292,35428,12980,10,30292
1248,37235,40233,12981,10,37235
1249,5736,23235,12981,10,23235
1250,48876,41119,12983,10,48876
1251,52016,16692,12983,10,52016
1252,24721,21396,13128,9,24721
1253,10051,27113,13128,9,10051
1254,23471,8662,13130,10,8662
1255,25539,27116,13130,10,27116
1256,36821,23643,13136,10,23643
1257,22269,21757,13136,10,21757
1258,22429,25934,13138,9,22429
1259,12194,28171,13138,9,28171
1260,9109,13940,13138,9,9109
1261,21070,26143,13138,9,26143
1262,26218,4146,12980,9,4146
1263,20847,619,12983,10,619
1264,11224,891,13129,10,891
1265,30856,30839,13129,10,30856
1266,2247,32073,13134,9,2247
1267,15075,8787,13134,9,8787
1268,18483,25451,13134,9,25451
1269,10990,12525,13134,9,12525
1270,8806,22434,12810,9,8806
1271,677,11923,12810,9,677
1272,935,3054,12980,9,3054
1273,13277,18017,12983,10,18017
1274,48876,52016,12983,12,52016
1275,7451,21623,13126,10,7451
1276,11528,10813,13126,10,10813
1277,23147,18669,13135,9,23147
1278,29665,24932,13135,9,29665
1279,40434,20559,13135,9,40434
1280,25368,28684,13135,9,28684
1281,18771,11358,13137,9,11358
1282,22068,21822,13137,9,22068
1283,14477,25757,13137,9,25757
1284,7555,24073,13137,9,7555
1285,30507,5150,12810,9,5150
1286,25332,36588,12810,9,36588
1287,38278,49879,12810,9,49879
1288,5992,11704,12810,9,5992
1289,16999,18122,12985,1,18122
1290,15021,8308,12985,1,8308
1291,13608,18720,13127,10,18720
1292,23012,14967,13127,10,14967
1293,19910,30849,13132,9,19910
1294,8354,23998,13132,9,23998
1295,30087,20846,13132,9,20846
1296,11575,10636,13132,9,11575
1297,11388,23259,13139,9,23259
1298,6100,34337,13139,9,34337
1299,1742,12544,13139,9,12544
1300,6820,13722,13139,9,6820
1301,12896,13073,12985,1,12896
1302,17830,31926,12985,1,17830
1303,20290,1125,12985,1,1125
1304,21177,19877,12985,1,21177
1305,19910,8354,13132,10,19910
1306,11575,30087,13132,10,11575
1307,9305,9831,12981,10,9831
1308,23815,20099,12985,1,20099
1309,13576,28763,12985,1,13576
1310,7889,9652,12985,1,9652
1311,13954,28742,12985,1,28742
1312,11742,28077,12985,1,28077
1313,7317,43553,12987,1,7317
1314,21973,14530,12987,1,14530
1315,17264,18386,12987,1,17264
1316,17749,8741,12987,1,8741
1317,5058,4149,12981,10,4149
1318,23550,1576,12982,12,1576
1319,16994,13445,12984,1,13445
1320,24849,11802,12984,1,24849
1321,18016,12978,12985,1,18016
1322,19883,7302,12985,1,7302
1323,20548,28071,12985,1,28071
1324,13963,13070,12987,1,13963
1325,13898,38274,12987,1,13898
1326,9671,26743,12987,1,9671
1327,14479,28696,12987,1,14479
1328,21105,42737,12987,1,42737
1329,2034,13637,12987,1,13637
1330,15075,2247,13134,10,2247
1331,10990,18483,13134,10,18483
1332,10995,17357,12811,1,10995
1333,1113,563,12811,1,563
1334,9658,11521,12984,1,11521
1335,736,11303,12984,1,736
1336,26421,38463,12986,1,26421
1337,9403,29732,12986,1,29732
1338,10901,11489,12986,1,11489
1339,12871,21559,12986,1,12871
1340,11816,13348,12986,1,13348
1341,24003,22056,12987,1,22056
1342,25160,15019,12987,1,15019
1343,22979,10313,12987,1,22979
1344,31663,30395,12987,1,31663
1345,36821,22269,13136,12,22269
1346,34447,30507,12810,10,30507
1347,7805,12190,12811,1,7805
1348,7757,4454,12811,1,7757
1349,1181,7826,12811,1,1181
1350,14609,12534,12980,10,12534
1351,26221,3992,12984,1,3992
1352,29935,13797,12984,1,13797
1353,7895,14959,12986,1,7895
1354,12614,5129,12986,1,5129
1355,24084,8722,12986,1,8722
1356,16433,10590,12986,1,10590
1357,14465,24721,13128,10,24721
1358,10051,26965,13128,10,10051
1359,11224,30856,13129,12,30856
1360,25539,23471,13130,12,23471
1361,8515,7984,13131,12,7984
1362,22429,12194,13138,10,12194
1363,9109,21070,13138,10,21070
1364,1075,677,12810,10,677
1365,20193,1747,12811,1,1747
1366,8517,26140,12984,1,26140
1367,18155,12594,12984,1,12594
1368,30868,748,12986,1,748
1369,13800,4236,12986,1,4236
1370,882,7801,12986,1,882
1371,38278,25332,12810,10,25332
1372,9043,13820,12811,1,9043
1373,13429,10202,12811,1,10202
1374,619,6002,12811,1,6002
1375,427,29932,12811,1,427
1376,935,26218,12980,10,935
1377,20847,13277,12983,12,13277
1378,22807,9243,12984,1,9243
1379,14739,11438,12984,1,11438
1380,20654,7818,12984,1,7818
1381,26922,20819,12986,1,26922
1382,23147,29665,13135,10,29665
1383,40434,25368,13135,10,25368
1384,18771,22068,13137,10,18771
1385,7555,14477,13137,10,7555
1386,6848,10415,12811,1,6848
1387,6081,11981,12811,1,6081
1388,13447,31290,12811,1,13447
1389,38230,30292,12980,12,30292
1390,10404,6276,12984,1,6276
1391,25533,10400,12984,1,10400
1392,24840,8721,12986,1,8721
1393,8946,12195,12986,1,8946
1394,20542,5961,12811,1,5961
1395,22428,23129,12986,1,22428
1396,651,2107,12987,1,2107
1397,10920,763,12985,1,763
1398,7451,11528,13126,12,7451
1399,5992,8806,12810,10,5992
1400,37235,5736,12981,12,5736
1401,12896,13954,12985,2,12896
1402,20290,17830,12985,2,17830
1403,970,21177,12985,2,970
1404,23012,13608,13127,12,13608
1405,19910,11575,13132,12,11575
1406,5058,9305,12981,12,5058
1407,13576,7889,12985,2,7889
1408,15021,16999,12985,2,15021
1409,11742,10920,12985,2,10920
1410,18016,19883,12985,2,19883
1411,23815,20548,12985,2,23815
1412,17749,17264,12987,2,17749
1413,14479,9671,12987,2,9671
1414,13963,13898,12987,2,13898
1415,22979,21105,12987,2,22979
1416,7545,31663,12987,2,7545
1417,22429,9109,13138,12,9109
1418,14982,26061,12984,2,14982
1419,24849,16994,12984,2,16994
1420,11816,12871,12986,2,12871
1421,7317,21973,12987,2,7317
1422,25160,24003,12987,2,25160
1423,9043,20193,12811,3,20193
1424,10995,7805,12811,3,7805
1425,1113,20542,12811,3,1113
1426,7757,1181,12811,3,1181
1427,7459,468,12811,4,468
1428,1042,11178,12811,4,11178
1429,9658,26221,12984,2,9658
1430,29935,736,12984,2,736
1431,26421,7895,12986,2,7895
1432,12614,30868,12986,2,12614
1433,9403,10901,12986,2,10901
1434,651,2034,12987,2,2034
1435,14465,10051,13128,12,10051
1436,15075,10990,13134,12,10990
1437,23147,40434,13135,12,40434
1438,18771,7555,13137,12,7555
1439,34447,38278,12810,12,38278
1440,619,427,12811,3,427
1441,13447,6081,12811,3,6081
1442,12043,11522,12811,4,11522
1443,6691,4061,12811,4,4061
1444,14609,935,12980,12,935
1445,20654,8517,12984,2,8517
1446,25533,18155,12984,2,25533
1447,8946,24840,12986,2,24840
1448,26922,24084,12986,2,24084
1449,11388,6100,13139,10,6100
1450,6820,1742,13139,10,1742
1451,6848,13429,12811,3,6848
1452,7295,918,12811,4,7295
1453,11226,7540,12811,4,7540
1454,22807,25372,12984,2,22807
1455,10404,14739,12984,2,14739
1456,13800,22428,12986,2,22428
1457,36333,13404,13133,5,13404
1458,14588,28600,13133,5,14588
1459,6820,11388,13139,12,6820
1460,5992,1075,12810,12,5992
1461,882,16433,12986,2,882
1462,18016,23815,12985,3,23815
1463,13576,15021,12985,3,15021
1464,11742,12896,12985,3,12896
1465,970,20290,12985,3,970
1466,1266,775,12985,4,1266
1467,3685,24534,13133,5,3685
1468,12222,27754,13133,5,12222
1469,19812,34844,13133,5,19812
1470,1264,17788,12985,4,1264
1471,49899,51718,12985,4,51718
1472,14479,13963,12987,3,13963
1473,22979,25160,12987,3,25160
1474,651,7545,12987,3,7545
1475,12527,17094,13147,4,17094
1476,674,650,12811,4,674
1477,29935,24849,12984,3,24849
1478,11683,14410,12987,4,11683
1479,7803,5904,12987,4,5904
1480,11704,20104,12811,4,11704
1481,22434,17359,12811,4,22434
1482,17474,9471,12811,4,9471
1483,9658,14982,12984,3,14982
1484,8946,26421,12986,3,8946
1485,12614,9403,12986,3,12614
1486,11816,26922,12986,3,26922
1487,41961,17968,13153,4,41961
1488,21893,29159,13153,4,29159
1489,49942,38443,12811,4,49942
1490,791,9094,12811,4,9094
1491,25533,20654,12984,3,20654
1492,882,13800,12986,3,882
1493,6817,29372,12986,4,6817
1494,29939,3639,12986,4,3639
1495,5058,763,12981,5,5058
1496,9305,17788,12981,5,9305
1497,37019,14628,13140,4,14628
1498,29040,14570,13140,4,14570
1499,8858,28751,13140,4,8858
1500,13017,27747,13140,4,13017
1501,11309,27115,13140,4,11309
1502,37003,30375,13153,4,30375
1503,10288,50154,13156,4,10288
1504,11923,31392,12811,4,11923
1505,20650,7452,12811,4,7452
1506,51709,49879,12811,4,49879
1507,961,4067,12811,4,4067
1508,22807,10404,12984,3,22807
1509,25171,6831,12984,4,6831
1510,10231,19962,12984,4,10231
1511,51865,15486,12986,4,51865
1512,26445,20306,12986,4,20306
1513,19812,12222,13133,9,19812
1514,6848,655,12811,4,655
1515,21497,28387,13153,4,28387
1516,12452,36470,13153,4,36470
1517,7127,5917,12811,4,5917
1518,24008,11953,12811,4,11953
1519,9043,25165,12811,4,9043
1520,5838,7772,12984,4,5838
1521,18485,22433,12984,4,22433
1522,21506,19474,12984,4,19474
1523,13048,24225,12986,4,24225
1524,854,6458,12986,4,6458
1525,3685,34103,13133,9,34103
1526,18612,36333,13133,9,18612
1527,19812,14588,13133,10,14588
1528,23099,24841,13142,4,24841
1529,24740,49878,12811,4,49878
1530,18612,3685,13133,10,3685
1531,18720,38876,13142,4,18720
